,index,Poem,label
212,384,"A Special World

A special world for you and me
A special bond one cannot see
It wraps us up in its cocoon
And holds us fiercely in its womb. 
Its fingers spread like fine spun gold
Gently nestling us to the fold
Like silken thread it holds us fast
Bonds like this are meant to last.

And though at times a thread may break
A new one forms in its wake
To bind us closer and keep us strong
In a special world, where we belong.
",2.0
213,262,"Autumn Song

Like a joy on the heart of a sorrow,
   The sunset hangs on a cloud;
A golden storm of glittering sheaves,
Of fair and frail and fluttering leaves,
   The wild wind blows in a cloud.

Hark to a voice that is calling
   To my heart in the voice of the wind:
My heart is weary and sad and alone,
For its dreams like the fluttering leaves have gone,
   And why should I stay behind? 
",0.0
214,333,"Me and Laughter Together Always  

Sometimes I laugh out loud
Showing you that I could care less what you have to say
All that matters is that my feelings are hidden
Hiding from those who judge me and those who love me
And Laughter helps me do just that
Laughter is my better half
Laughter stands with me when I’m bored
Laughter comforts me when I want to cry
He keeps me company through grief and through happiness
For better or worse, in sickness and health, through thick and thin
I love Laughter and Laughter loves me back
And yet you don’t know why Laughter makes Me 
Look deep into my eyes when I laugh and you’ll see
You will find all the hate, all the pain, and all the hurt
But if that’s all you see
You’re not looking deep enough
Look past the tears that I won’t allow to flow
Look past the memories that I can’t let go of
And when you see through all the hate, all the pain and all the hurt
You'll find Me
I cover Me up with Laughter
There are none who can see the true Me
They can’t see through my Laughter
And if you should happen to see Me
I won’t need Laughter to hide anymore
Because I can cry on your shoulder
I can smile and enjoy you company without a single sound
Only then, Laughter won’t be my protector
Until then, it’s Me and Laughter together always
I hide my feelings through Laughter
So if you’re trying to figure out what I’m thinking, 
Laugh with me and you will then see...-Me 




",1.0
215,473,"Picture Perfect

She stood there by the ocean,
The breeze gently lifted her hair.
Of that seagull just above her,
She was totally unaware.

Seemingly floating in the sky,
The seagull’s wings were still.
I think it paused to take good aim,
And drop a mess at will.

Too late she looked above her head,
Where the seagull hovered now.
Then as I watched in horror,
Bird droppings hit her brow.

Her scream pierced the balmy air.
Splat! The stuff hit her face.
Then she saw my camera and me,
And stomped off in disgrace.


",1.0
216,348,"Too Careful

I don't believe in taking excess risks,
But a person can be excessively careful, too.
A friend of mine checks every detail twice;
He's the most meticulous man I ever knew.

We went to the copy store the other day;
I thought we'd be a few minutes, and then be done.
But he counted all his copies several times,
And then proceeded to proofread every one!

",1.0
217,328,"A Child's Laughter  

One of a kind this cheerful sound
A child's laughter wherever it's found
From the giggling of a baby in a playpen
To the laughter of a toddler again and again

A child's laughter can bring a smile
To one who hasn't done so in such a long while
I know because that one was me
Until my daughter's laugh set mine free

A child's laughter so gleeful and pure
An innocence adults miss for sure
Laughter that can bring back the past
And memories of a youth that flew by so fast

A child's laughter can bring out the best
Of most any man when he's depressed
Cause his spirit that's fall to soar
Until at last he laughs once more 

 
",1.0
218,463,"Writing Utensil

I marvel my pencil.
My special, long, wooden utensil.
I just can't keep my hands from it.
I got him from a friend, and we've been inseparable since.
I admit, I forgot to give him back.
However regrets, I do lack.
He scribbles my words, when I can't find what to say.
He makes my thoughts audible, and in a neat and clear way.
If I make any mistakes, he's always got my back.
On the end of his long orange body, there's a pink square that's always keeping me on track.
Though he's marked with the number 2, He'll always be number 1 in my book.
I will never over-accessorize him or cause any damage to his look.
Pens, markers, crayons: they just don't cut it for me.
My perfectly sharpened buddy, is all that I need!


",1.0
219,308,"The New Fake Me

The blade is cold
But not old

I didn’t go deep
I didn’t even weep

Just one cut is all I need
And my mind goes calm, while my cut bleeds

It was harmless but helped so much
I stopped being mad and such

No more angry thoughts went through my mind
Just fascination, everything else left behind

Is the start or the end?
All I know is I don’t want to disappoint my friend

Is it too late for me?
I thought I was getting better but I only pretended to be

The cut now stains my arm
Nothing big or deep, nothing to cause much harm

A cat scratch is what I’ll say
But I doubt people will see any day

They won’t see the real me and who I am
They won’t see my body is disconnected from my brain stem

I don’t want attention, I don’t deserve it
I play along with the world, but my candle is not lit

I’m a lost soul on this land
My minds drifting, my body sinking in sand

I’ve given up on people
It’s now me alone in my own steeple

I get so mad so quick
Like a switch on the wall, tense with every click

Maybe I’m only meant to be there for others
Don’t the daughters learn from the mothers?

Only my mother does not know me
She only sees who she wants to see

There’s no way her sweet child
Cut her arm to keep her mind from going wild

Do they realize their actions affect me so?
That sometimes they cause me to hit my low?

No they don’t, all they see is him
They can’t even see the pattern; my cups reached its brim.

He angers then he lies
To get people to take him back. I bet he even denies

The wrongs that he’s done
All because he thinks life is fun

But when will he see
That he’s just another wanna be

It’s possible I just don’t belong
There are parts of me I’ve discovered are gone

Like my patience to wait
I’m done waiting there’s nothing to debate

Once I’m of age you’ll barely see me
Once I get a car I’ll never be here to be

I witness to the yells or shouts
A witness to the pattern of oh okay and get out

A witness to tears and uproars
A witness to hurtful words and slamming doors

A witness to a father who’s confused
Because my mother is either okay or blowing a fuse

I’ll stop being the victim of being on the edge
Because I’ll stop being around, I won’t be on the ledge

I won’t be the victim of feeling guilty anymore
I won’t be the victim or witness anytime I walk out that door

Am I lost? That’s easy to say
Is there hope? We’ll see with each coming day.

My name does not matter all that matters is the story my friend
The one with a strong beginning, unclear middle, but no end.

It’s a screwed up world even a blind man could see
That to fake happiness you have to be who others expect you to be

",3.0
220,42,"Summer in Calcutta

What is this drink but
The April sun, squeezed
Like an orange in
My glass? I sip the
Fire, I drink and drink
Again, I am drunk
Yes, but on the gold
of suns, What noble
venom now flows through
my veins and fills my
mind with unhurried
laughter? My worries
doze. Wee bubblesring
my glass, like a brides
nervous smile, and meet
my lips. Dear, forgive
this moments lull in
wanting you, the blur
in memory. How
brief the term of my
devotion, how brief
your reign when i with
glass in hand, drink, drink,
and drink again this
Juice of April suns. 


",0.0
221,132,"Let Me Not Forget

If it is not my portion to meet thee in this life 
then let me ever feel that I have missed thy sight 
---let me not forget for a moment, 
let me carry the pangs of this sorrow in my dreams 
and in my wakeful hours. 

As my days pass in the crowded market of this world 
and my hands grow full with the daily profits, 
let me ever feel that I have gained nothing 
---let me not forget for a moment, 
let me carry the pangs of this sorrow in my dreams 
and in my wakeful hours. 

When I sit by the roadside, tired and panting, 
when I spread my bed low in the dust, 
let me ever feel that the long journey is still before me 
---let me not forget a moment, 
let me carry the pangs of this sorrow in my dreams 
and in my wakeful hours. 

When my rooms have been decked out and the flutes sound 
and the laughter there is loud, 
let me ever feel that I have not invited thee to my house 
---let me not forget for a moment, 
let me carry the pangs of this sorrow in my dreams 
and in my wakeful hours

",0.0
222,115,"Song of Dawn

by Nazrul Islam

English version by Sajed Kamal
Original Language Bengali

It's dawn,-
open the door,
     wake up, Khukumoni!
The jasmine flowers
from their vines
are calling you to come running,
     wake up, Khukumoni!
Uncle Sun
is crawling out
     all dressed in a crimson shirt,
listen -- the gatekeeper
is singing
     his song, ""Rama hoi.""
The birds
are leaving their nests
     to fly in the sky,
listen to them
singing continuously,
     filling the morning air!
The restless
Bulbul birds
     whistle from flower to flower,
this time,
this time,
     Khukumoni will open her eyes!
Setting the rudder,
hoisting the sail,
     the boat begins its journey,
this time,
this time,
     Khukumoni has opened her eyes! 
Lazy
she's not--
     she's an early-riser,
that's why
Brother Moon
     gives a teep everyday for her! 
Up
and running--
     all the little boys and girls,
listen to them
babbling
     about who woke up first!
Night's
wash up
     wake up, Khukumoni!
With a hymn
let's begin
     asking for a blessing from God!",2.0
223,363,"DO WE MEET AGAIN? 

do we meet again
cross the street again
court defeat again

or could we complete
what we once
almost were

we could try again
but we could fry again

can't deny
what we once
almost were

could we try again
can't deny though
we could fry again
court in vain again


could we meet again
cross the street again
court defeat again

or could there be more?

could  we try again
we could fry again
it could be in vain

or could there be more?

there could be war again

what could be in store if we try again

could there be more?

we could yearn again
it could be in vain

or we could solve resolve

there could be love again
stars above again
it could be bliss again

or we could miss again
the way to the stars

it's our turn again
we could spurn
the chance to gain again
or try in vain again

but in the main again
it could be more

we could meet again
cross the street again

we could say again
we will try again 
to reach the sky again
build a life again

that's not in vain

we're not quite the same

again and again
I'll cross the street 

we could meet again
we might match this time
we might catch again
fire
and keep warm

we could be warm again
love up a storm again

when the storm subsides again
will that be all?

we could try again
and not in vain

we could meet
we could match
we could catch
a life deeply ours

we could try again
love of my heart



",2.0
224,120,"Baby's Way 

If baby only wanted to, he could fly up to heaven this moment.
It is not for nothing that he does not leave us.
He loves to rest his head on mother's bosom, and cannot ever
bear to lose sight of her.
Baby know all manner of wise words, though few on earth can
understand their meaning.
It is not for nothing that he never wants to speak.
The one thing he wants is to learn mother's words from
mother's lips. That is why he looks so innocent.
Baby had a heap of gold and pearls, yet he came like a beggar
on to this earth.
It is not for nothing he came in such a disguise.
This dear little naked mendicant pretends to be utterly
helpless, so that he may beg for mother's wealth of love.
Baby was so free from every tie in the land of the tiny
crescent moon.
It was not for nothing he gave up his freedom.
He knows that there is room for endless joy in mother's little
corner of a heart, and it is sweeter far than liberty to be caught
and pressed in her dear arms.
Baby never knew how to cry. He dwelt in the land of perfect
bliss.
It is not for nothing he has chosen to shed tears.
Though with the smile of his dear face he draws mother's
yearning heart to him, yet his little cries over tiny troubles
weave the double bond of pity and love.",2.0
225,25,"How should I tell of the feeling that reigns

by Darshan Singh

English version by Barry Lerner and Harbans Singh Bedi
Original Language Urdu

How should I tell of the feeling that reigns in the court of the friend?
Dancing light is my beloved's face, cup and carafe are ecstatic!

Every nook and cranny is effulgent with his light;
Every mote and grain celebrates the beloved's face.

On earth from end to end I see his beauty,
In heaven after heaven I gaze upon my friend.

Seeker banished from the beatific vision, look through the eyes of your heart!
How can you see the beloved's light with eyes of flesh and blood?

Man's sorrows I bore, this world I loved --
My whole life I gave to the work of my friend.

Brushing past me, it stirred my heart and was gone:
God! The morning breeze has learned to tease from my friend.

Let them try to imprison him in temple, mosque and church!
The seeing eye finds the beloved's signs in every mote.

Very near your heart are seekers of your vision;
Those who look at the surface are exiled from the beloved's light.

What can I say of the grace he showers on me within?
Darshan, the moment I close my eyes, the beloved's light begins.",2.0
226,291,"The Song Of Princess Zeb-Un-Nissa In Praise Of Her Own Beauty

WHEN from my cheek I lift my veil, 
The roses turn with envy pale, 
And from their pierced hearts, rich with pain, 
Send forth their fragrance like a wail. 


Or if perchance one perfumed tress 
Be lowered to the wind's caress, 
The honeyed hyacinths complain, 
And languish in a sweet distress. 


And, when I pause, still groves among, 
(Such loveliness is mine) a throng 
Of nightingales awake and strain 
Their souls into a quivering song. ",1.0
227,409,"surprise, surprise surprise

never know whats in store for me for today,
doctors or patients,
ear pain, back pain or stuffed throat?
",5.0
228,402,"Dance Of Terror 

Window panes come crashing down
Amidst the tears and pain
Vanishing hopes are gone and flew away
Up above through twilight
Shadows cast across the floor
Reflections of the past
Trembling thoughts of one
Dwelling deep within the soul
A mystical sense of reality
Captured by the craze
All in bewilderment
Of the shock in the wave
Creatures of the dimness
Chattering amongst the green
Everything slows in stillness
What is this we see?  
",0.0
229,127,"Defamation 

Whey are those tears in your eyes, my child?
How horrid of them to be always scolding you for nothing!
You have stained your fingers and face with ink while writing-
is that why they call you dirty?
O, fie! Would they dare to call the full moon dirty because
it has smudged its face with ink?
For every little trifle they blame you, my child. They are
ready to find fault for nothing.
You tore your clothes while playing-is that why they call you
untidy?
O, fie! What would they call an autumn morning that smiles
through its ragged clouds?
Take no heed of what they say to you, my child.
They make a long list of your misdeeds.
Everybody knows how you love sweet things-is that why they
call you greedy?
O, fie! What then would they call us who love you?",2.0
230,269,"In Praise Of Henna

A KOKILA called from a henna-spray: 
Lira! liree! Lira! liree! 
Hasten, maidens, hasten away 
To gather the leaves of the henna-tree. 
Send your pitchers afloat on the tide, 
Gather the leaves ere the dawn be old, 
Grind them in mortars of amber and gold, 
The fresh green leaves of the henna-tree.


A kokila called from a henna-spray: 
Lira! liree! Lira! liree! 
Hasten maidens, hasten away 
To gather the leaves of the henna-tree. 
The tilka's red for the brow of a bride, 
And betel-nut's red for lips that are sweet; 
But, for lily-like fingers and feet, 
The red, the red of the henna-tree. 
",1.0
231,166,"Only Thee 

That I want thee, only thee---let my heart repeat without end. 
All desires that distract me, day and night, 
are false and empty to the core. 

As the night keeps hidden in its gloom the petition for light, 
even thus in the depth of my unconsciousness rings the cry 
---`I want thee, only thee'. 

As the storm still seeks its end in peace 
when it strikes against peace with all its might, 
even thus my rebellion strikes against thy love 
and still its cry is 
---`I want thee, only thee'.",2.0
232,297,"Transcience

Nay, do not grieve tho' life be full of sadness,
Dawn will not veil her spleandor for your grief,
Nor spring deny their bright, appointed beauty
To lotus blossom and ashoka leaf.

Nay, do not pine, tho' life be dark with trouble,
Time will not pause or tarry on his way;
To-day that seems so long, so strange, so bitter,
Will soon be some forgotten yesterday.

Nay, do not weep; new hopes, new dreams, new faces,
The unspent joy of all the unborn years,
Will prove your heart a traitor to its sorrow,
And make your eyes unfaithful to their tears. ",0.0
233,92,"Another Paradise Lost

One sleepy summer afternoon, while helping
myself to a glass of chilled water, I saw a
snake lying curled under the fridge. It could
have been a very poisonous cobra. Very

quickly, I chose my mode of attack: Acid.
Staggering, I reached for the glass bottle
so that I could pour the yellow-green cheap
acid on its slimy body, burning it to death.

“Stop it”, the snake hissed in pure Tamil
connecting with me in the language of
my prayer and poetry. “I am an exile.”
And I configured mental images of political

refugees. It wriggled out and I saw that
it was balding, almost Rushdie-like, perhaps
with a death sentence too. Controversy was a
crowd pulling catch-phrase, to which I dutifully

succumbed. Acid bottle in hand, I heard the
snake preach to me about living in detachment.
“The perfection of life is when you do not
know the difference between yielding and

resisting.” The scrawny being writhed further
and told me of rebirth and reincarnation. Being
a writer I really wanted to take notes. Instead
I began arguing. “Shut up”, the snake said to me,

“Karma and the whole stuff that follows it is just
bunkum. You, a crazed agnostic, disagree because
of borrowed ideas.” Sharp movements of the red
tongue terrified me. Almost sensing my fear, it

said, “You could never challenge what you do
not comprehend.” The snake spoke in circles, in
patterns that could only resemble a snake
swallowing its tail. Whatever. And then it

occurred to me: Speech was the oldest trap,
the charming deceiver, persuasion’s weapon
and Satan’s first area of expertise. “Stop it”,
this time I said the words. “Tell me just your

story. Save the cant and rant for critical times.”
My acidic tone gained me a menacing status
and I continued, “You are a mean serpent.
Instigator. Trouble-maker. Sly liar. Undulating

temptation-provider. Unworthy reminder
of the seduction of strength over matter.” It
protested in a booming resonant voice, “No, I
am not any of this. I am just an exile, from

paradise. Because of your Catholic upbringing,
you don’t even know about the paradise lost
in Hinduism.” Who bothered for history or
heritage, except shriveling snakes and failed

writers? At least, we both had something in
common. “Look here comrade, my credentials
are different. In heaven, I was an activist. An
avid dissenter. Before the accession to heaven,

long long ago, I was a mighty monarch on earth,
feared and respected. I was Nahusa the Great.
My subjects were happy, the kingdom prosperous.
And I ruled for twelve thousand years, until the day

when I decided that I could take leave of life. In
heaven too, I was venerated. But one question had
plagued me all the years of my long life, and it still
tormented me in heaven. I wanted to know why

caste was there, why people suffered because of
their karmas. I questioned the Gods, and the learned
sages there. I asked them what would happen if an
high-born did manual work just like the low-born.

I worried about the division of labor, this disparity
in dreams and destinies. You could say I was a rebel
pleading for liberty-equality-fraternity. I had a riotous
history of revolution. The Gods plotted against me,

decided that I was trouble. I was cursed to turn into
a vile snake. I was banished from paradise. For sixty
million years, I shall roam the earth, and then I may
return.” This was a different case of the paradise lost.

In this tale, there was no forbidden fruit, no second
fickle-minded woman. Tradition triumphed over reason
and the good were cast away. I let the serpent go,
happy that he had given my hungry mind a story, or

perhaps, a poem to be written on unfair days. I began
to respect snakes — the challengers of hierarchy.
While I gave him the freedom of safe passage
I vowed never to kill serpents. Much later

I realized brutally that this was just another
occupational hazard for choosing a life
where I was to be showing solidarity
with activists and dissenters.




",0.0
234,301,anger anger is anger anger makes you scream anger makes you hate anger takes control anger want let go anger wants you to hurt anger wants you to sufer anger makes you mad anger makes you cry anger turns people against you anger is anger ,3.0
235,255,"Poems On Love

Love adorns itself;
it seeks to prove inward joy by outward beauty.
Love does not claim possession,
but gives freedom.
Love is an endless mystery,
for it has nothing else to explain it.
Love's gift cannot be given,
it waits to be accepted.
",2.0
236,425,"Dad
 
Thanks for believing in me.
Thanks for showing me you care.
Thanks for holding my hand
Thanks for being there.
Thanks for being the best
Thanks for making me glad
Thanks for loving me with all your heart.
Thanks for being my dad.

^Now after every 'thanks for' add never.


 ",3.0
237,465,"Lady Gagas Dress

I was at home watching TV
flicking the channels what could I see
lady gaga got an award and as she got out of her seat
I was amazed she was wearing a dress made of meat
I thought if its good for gaga its good for me
I was down the butchers by half past three
stood at the counter clothes round my feet
I said have you something to fit me that's stylish and neat
he held up a chipolata cheeky sod
hey this is what I was gifted from god
well I got pork chops for pants and rump for a hat
turkey trousers and a sausage cravat
when he was finished I minced down the street
walking on kidneys made for my feet
but soon in the heat I started to foam
then I walked passed the stray dog home
well there was chaos I tried to run
as German Sheppard pulled the steak from my bum
a sausage dog grabbed my sausage a basset my chops
it was such chaos I emptied the shops
so my friends if a meat dress your tempted to make
take it from me its a big big mis- steak.


 ",1.0
238,51,"The Sunshine Cat

They did this to her, the men who know her, the man
She loved, who loved her not enough, being selfish
And a coward, the husband who neither loved nor
Used her, but was a ruthless watcher, and the band
Of cynics she turned to, clinging to their chests where
New hair sprouted like great-winged moths, burrowing her
Face into their smells and their young lusts to forget
To forget, oh, to forget, and, they said, each of
Them, I do not love, I cannot love, it is not
In my nature to love, but I can be kind to you.
They let her slide from pegs of sanity into
A bed made soft with tears, and she lay there weeping,
For sleep had lost its use. I shall build walls with tears,
She said, walls to shut me in. Her husband shut her
In, every morning, locked her in a room of books
With a streak of sunshine lying near the door like
A yellow cat to keep her company, but soon
Winter came, and one day while locking her in, he
Noticed that the cat of sunshine was only a
Line, a half-thin line, and in the evening when
He returned to take her out, she was a cold and
Half dead woman, now of no use at all to men. 





",0.0
239,366,"IF WE KEEP FLIRTING

I'm not confused
I'm uncertain
If we keep flirting
Could  it  be
Could we be making
creating
this  thing  called  love?

I'm uncertain
hesitating
My  heart  is  waiting ... ",2.0
240,3,"The Silver Call


There is a godhead of unrealised things
To which Time's splendid gains are hoarded dross;
A cry seems near, a rustle of silver wings
Calling to heavenly joy by earthly loss.


All eye has seen and all the ear has heard
Is a pale illusion by some greater voice
And mightier vision; no sweet sound or word,
No passion of hues that make the heart rejoice


Can equal these diviner ecstasies.
A Mind beyond our mind has sole the ken
Of those yet unimagined harmonies,
The fate and privilege of unborn men.


As rain-thrashed mire the marvel of the rose,
Earth waits that distant marvel to disclose.",1.0
241,327,"Giggles, Laughter and Stabbing Stares  


Giggles, laughter and stabbing stares, 
It would kill them to be nice, 
It would hurt them to be kind, 

Giggles, laughter and stabbing stares, 
The notes are being passed around, 
They don’t see, no one cares, 

Giggles, laughter and stabbing stares, 
Tearing at all I’ve built up, 
But it won’t work anymore, 

Giggles, laughter and stabbing stares, 
What they don’t know is, 
I just don’t care, 

Giggles, laughter and stabbing stares, 
Every one is doing it, 
But I just sit and laugh, 

Giggles, laughter and stabbing stares, 
It’s so funny they think I care, 
They are stupid to think I do, 

Giggles, laughter and stabbing stares, 
I laugh and laugh
Because they don’t see that no one cares, 

Giggles, laughter and stabbing stares…
Giggles, laughter and stabbing stares…
Giggles, laughter and stabbing stares… 



",1.0
242,493,"Fires, Wine, Beach, And Time

Crackling fires and glasses of wine
a walk on the beach forgetting the time
this is all nice and things we should do
but these aren't the things that make me love you

Fighting for bed sheets and racing for the better car
aiming for my mouth with animal crackers from afar
tipping the canoe and watching lunch float away
these are the special things that make me want to stay

Slapping an insect from my arm onto yours
Holding everyone up taking pictures on tours
Forget about reservations there's a hostel in site
or maybe we'll backpack it and camp for the night

These are the special things that make me love you
Your educated, witty, funny and true
So next time you kiss me or take me by the hand
I want you to know just where I stand

I don't need fires or glasses of wine 
I don't need beaches to forget about time 
And even though we have done that and more 
It's your love that makes me stay, it is you I adore
I love you with all of my heart...


",2.0
243,512,"Stress

Stress is eating at me every minute and second of the day, how do I cope with the horrible effects and make it go away?

I feel so tired and run down and I don't sleep, I lie in bed at night and wonder why it runs so deep.

Everyone asks why do you look so sad, do I tell them that my stress is eating me up and that I feel really bad?

Does everyone notice how I walk around in a daze, and that I have deep black bags under my eyes nowadays.

I wake up every morning feeling so hopeless, like nothing ever goes right and wondering why my life has to be such a mess.

Stress is my one worst enemy, it’s taken over my mind and my whole life in every single degree.


",0.0
244,250,"The Golden Boat

Clouds rumbling in the sky; teeming rain.
I sit on the river bank, sad and alone.
The sheaves lie gathered, harvest has ended,
The river is swollen and fierce in its flow.
As we cut the paddy it started to rain. 

One small paddy-field, no one but me -
Flood-waters twisting and swirling everywhere.
Trees on the far bank; smear shadows like ink
On a village painted on deep morning grey.
On this side a paddy-field, no one but me. 

Who is this, steering close to the shore
Singing? I feel that she is someone I know.
The sails are filled wide, she gazes ahead,
Waves break helplessly against the boat each side.
I watch and feel I have seen her face before. 

Oh to what foreign land do you sail?
Come to the bank and moor your boat for a while.
Go where you want to, give where you care to,
But come to the bank a moment, show your smile -
Take away my golden paddy when you sail. 

Take it, take as much as you can load.
Is there more? No, none, I have put it aboard.
My intense labour here by the river -
I have parted with it all, layer upon layer;
Now take me as well, be kind, take me aboard. 

No room, no room, the boat is too small.
Loaded with my gold paddy, the boat is full.
Across the rain-sky clouds heave to and fro,
On the bare river-bank, I remain alone -
What had has gone: the golden boat took all.
",0.0
